frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, FE1, FE2, FE3, FE4, FE5, FE6, FE7, FE8, FE9, FE10, FE11, FE12, FE13, FE14, FE15, FE16, FE17, FE18, FE19, FE20, FE21
53, 0, 1.735, 0.98, 1, 1.08, 0.80, 0.00, 1.21, 0.00, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.49, 0.00, 0.00, 0.00, 1.71, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
54, 0, 1.768, 0.98, 1, 0.80, 0.62, 0.00, 1.04, 0.00, 0.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.24, 0.14, 0.00, 0.01, 1.31, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
55, 0, 1.802, 0.98, 1, 1.00, 0.63, 0.00, 1.01, 0.00, 1.20, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 1.23, 0.00, 0.00, 0.00, 0.99, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
56, 0, 1.835, 0.98, 1, 0.82, 0.53, 0.00, 1.30, 0.00, 1.50, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.40, 0.00, 0.00, 0.10, 0.89, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
57, 0, 1.869, 0.98, 1, 0.69, 0.46, 0.00, 1.28, 0.00, 1.09, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.47, 0.00, 0.00, 0.02, 0.71, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
58, 0, 1.902, 0.98, 1, 0.96, 0.53, 0.00, 1.16, 0.00, 1.21, 0.12, 0.00, 0.00, 0.00, 0.08, 0.00, 1.26, 0.00, 0.00, 0.00, 0.62, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
59, 0, 1.935, 0.98, 1, 0.87, 0.65, 0.00, 1.26, 0.00, 0.91, 0.07, 0.00, 0.00, 0.00, 0.12, 0.00, 1.33, 0.00, 0.00, 0.11, 0.58, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
60, 0, 1.969, 0.98, 1, 0.81, 0.56, 0.00, 1.27, 0.00, 1.06, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 1.02, 0.00, 0.00, 0.27, 0.62, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
61, 0, 2.002, 0.98, 1, 0.79, 0.53, 0.00, 0.90, 0.00, 1.41, 0.21, 0.00, 0.00, 0.00, 0.12, 0.00, 1.07, 0.00, 0.00, 0.27, 0.50, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
62, 0, 2.035, 0.98, 1, 0.83, 0.64, 0.00, 1.06, 0.00, 1.34, 0.16, 0.00, 0.00, 0.00, 0.11, 0.00, 1.11, 0.00, 0.01, 0.29, 0.55, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
63, 0, 2.069, 0.98, 1, 1.04, 0.71, 0.00, 1.14, 0.00, 1.26, 0.26, 0.00, 0.00, 0.00, 0.19, 0.00, 1.03, 0.00, 0.00, 0.16, 0.33, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
64, 0, 2.102, 0.98, 1, 1.11, 0.64, 0.00, 1.16, 0.00, 1.37, 0.35, 0.00, 0.00, 0.00, 0.29, 0.00, 1.18, 0.00, 0.03, 0.26, 0.36, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
65, 0, 2.135, 0.98, 1, 1.14, 0.66, 0.00, 1.01, 0.00, 1.38, 0.33, 0.00, 0.00, 0.00, 0.31, 0.00, 1.22, 0.00, 0.03, 0.25, 0.29, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
66, 0, 2.169, 0.98, 1, 0.94, 0.63, 0.00, 0.80, 0.00, 1.16, 0.22, 0.00, 0.00, 0.00, 0.25, 0.00, 1.20, 0.00, 0.08, 0.09, 0.24, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
67, 0, 2.202, 0.98, 1, 0.84, 0.62, 0.00, 0.98, 0.00, 1.17, 0.23, 0.00, 0.00, 0.00, 0.29, 0.00, 1.11, 0.00, 0.05, 0.18, 0.18, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
68, 0, 2.236, 0.98, 1, 0.85, 0.60, 0.00, 0.95, 0.00, 1.12, 0.16, 0.00, 0.00, 0.00, 0.13, 0.00, 1.19, 0.00, 0.08, 0.32, 0.20, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
69, 0, 2.269, 0.98, 1, 0.84, 0.51, 0.00, 0.96, 0.00, 1.30, 0.18, 0.00, 0.00, 0.00, 0.20, 0.00, 1.07, 0.00, 0.05, 0.20, 0.20, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
70, 0, 2.302, 0.98, 1, 0.86, 0.61, 0.00, 1.21, 0.00, 1.11, 0.12, 0.00, 0.00, 0.00, 0.17, 0.00, 1.03, 0.00, 0.02, 0.20, 0.22, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
71, 0, 2.336, 0.98, 1, 0.90, 0.60, 0.00, 1.07, 0.00, 0.95, 0.11, 0.00, 0.00, 0.00, 0.29, 0.00, 1.05, 0.00, 0.04, 0.38, 0.34, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
72, 0, 2.369, 0.98, 1, 1.19, 0.77, 0.00, 0.80, 0.00, 0.66, 0.00, 0.00, 0.00, 0.00, 0.33, 0.00, 1.03, 0.00, 0.00, 0.16, 0.38, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
73, 0, 2.402, 0.98, 1, 1.28, 0.74, 0.00, 0.97, 0.00, 0.23, 0.00, 0.00, 0.00, 0.00, 0.55, 0.00, 0.87, 0.00, 0.00, 0.00, 0.43, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
74, 0, 2.436, 0.98, 1, 1.57, 1.16, 0.00, 0.63, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.45, 0.00, 0.71, 0.00, 0.00, 0.00, 0.49, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
75, 0, 2.469, 0.98, 1, 1.25, 1.29, 0.00, 0.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.56, 0.00, 0.58, 0.00, 0.00, 0.00, 0.31, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
76, 0, 2.503, 0.98, 1, 1.24, 1.15, 0.00, 0.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.62, 0.00, 0.48, 0.00, 0.00, 0.00, 0.19, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
77, 0, 2.536, 0.98, 1, 1.39, 1.20, 0.00, 1.18, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.62, 0.00, 0.37, 0.00, 0.00, 0.00, 0.27, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
78, 0, 2.569, 0.98, 1, 1.34, 1.13, 0.00, 0.93, 0.00, 0.48, 0.00, 0.00, 0.00, 0.00, 0.53, 0.00, 0.24, 0.00, 0.00, 0.17, 0.38, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
79, 0, 2.603, 0.98, 1, 1.18, 1.02, 0.00, 1.04, 0.00, 0.35, 0.00, 0.00, 0.00, 0.00, 0.66, 0.00, 0.46, 0.00, 0.00, 0.16, 0.38, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
80, 0, 2.636, 0.98, 1, 1.35, 1.34, 0.00, 0.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.58, 0.00, 0.71, 0.00, 0.12, 0.26, 0.81, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
81, 0, 2.669, 0.98, 1, 1.14, 1.32, 0.00, 0.85, 0.00, 0.00, 0.00, 0.46, 0.37, 0.00, 0.30, 0.00, 0.72, 0.00, 0.37, 0.15, 0.78, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
82, 0, 2.703, 0.88, 1, 1.68, 1.59, 0.00, 0.39, 0.00, 0.00, 0.00, 1.59, 1.06, 1.06, 0.34, 0.11, 0.54, 0.74, 0.49, 0.00, 0.74, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
83, 0, 2.736, 0.88, 1, 0.47, 0.10, 0.00, 0.95, 0.53, 0.07, 0.00, 0.34, 1.23, 2.00, 0.00, 1.22, 1.83, 0.96, 0.20, 0.00, 0.48, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
84, 0, 2.769, 0.77, 1, 0.31, 0.00, 0.00, 0.92, 0.71, 0.00, 0.03, 0.18, 0.61, 0.82, 0.00, 0.85, 2.00, 0.72, 0.86, 0.00, 0.16, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
85, 0, 2.803, 0.98, 1, 0.85, 0.06, 0.00, 1.85, 0.00, 0.00, 0.00, 0.76, 1.12, 1.18, 0.00, 0.67, 1.82, 1.16, 0.04, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
86, 0, 2.836, 0.98, 1, 0.90, 0.50, 0.00, 2.15, 0.00, 0.00, 0.00, 0.47, 1.27, 1.10, 0.00, 0.00, 1.51, 0.82, 0.14, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
87, 0, 2.870, 0.98, 1, 0.72, 1.40, 0.00, 2.22, 0.00, 0.29, 0.00, 0.00, 0.98, 0.54, 0.33, 0.00, 1.71, 0.54, 0.30, 0.26, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
88, 0, 2.903, 0.98, 1, 0.94, 1.63, 0.00, 2.21, 0.00, 0.00, 0.00, 0.02, 1.20, 0.55, 0.37, 0.00, 1.65, 0.65, 0.56, 0.51, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
89, 0, 2.936, 0.98, 1, 1.05, 1.53, 0.00, 2.50, 0.00, 0.00, 0.00, 0.00, 1.30, 0.64, 0.39, 0.00, 1.97, 0.99, 0.51, 0.06, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
90, 0, 2.970, 0.98, 1, 0.81, 1.35, 0.00, 2.58, 0.00, 0.20, 0.00, 0.00, 1.30, 0.87, 0.22, 0.00, 2.03, 0.98, 0.41, 0.02, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
91, 0, 3.003, 0.98, 1, 0.89, 1.65, 0.00, 3.04, 0.00, 0.00, 0.00, 0.32, 1.63, 0.92, 0.08, 0.00, 1.40, 0.91, 0.48, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
92, 0, 3.036, 0.98, 1, 1.09, 2.29, 0.00, 3.35, 0.00, 0.00, 0.00, 0.00, 1.15, 0.58, 0.13, 0.00, 1.29, 0.61, 0.20, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
93, 0, 3.070, 0.98, 1, 1.49, 2.62, 0.00, 3.04, 0.00, 0.01, 0.00, 0.00, 1.28, 0.55, 0.18, 0.00, 1.56, 0.61, 0.29, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
94, 0, 3.103, 0.98, 1, 1.17, 1.95, 0.00, 3.23, 0.00, 0.00, 0.00, 0.54, 1.55, 0.77, 0.20, 0.00, 0.95, 0.87, 0.40, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
95, 0, 3.136, 0.98, 1, 0.91, 1.57, 0.00, 3.08, 0.00, 0.00, 0.00, 0.00, 1.77, 0.99, 0.00, 0.10, 1.72, 1.13, 0.36, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
96, 0, 3.170, 0.98, 1, 0.71, 1.16, 0.00, 2.75, 0.00, 0.00, 0.00, 0.00, 1.77, 0.92, 0.00, 0.00, 1.81, 1.04, 0.45, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
97, 0, 3.203, 0.88, 1, 0.86, 1.17, 0.00, 3.87, 0.00, 0.00, 0.00, 0.05, 2.03, 1.30, 0.00, 0.00, 1.14, 0.77, 0.80, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
98, 0, 3.237, 0.98, 1, 1.18, 2.00, 0.00, 3.12, 0.00, 0.39, 0.00, 0.00, 1.69, 0.59, 0.02, 0.00, 1.36, 0.42, 0.42, 0.07, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
99, 0, 3.270, 0.98, 1, 1.24, 2.20, 0.00, 3.03, 0.00, 0.59, 0.00, 0.00, 1.60, 0.61, 0.08, 0.00, 1.34, 0.55, 0.47, 0.25, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
100, 0, 3.303, 0.98, 1, 0.98, 1.50, 0.00, 3.25, 0.00, 0.10, 0.00, 0.02, 1.93, 0.83, 0.02, 0.00, 1.25, 0.92, 0.47, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
101, 0, 3.337, 0.98, 1, 0.97, 1.43, 0.00, 3.54, 0.00, 0.37, 0.00, 0.00, 1.88, 0.55, 0.01, 0.00, 1.57, 1.10, 0.57, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
102, 0, 3.370, 0.98, 1, 1.21, 1.79, 0.00, 3.52, 0.00, 0.20, 0.00, 0.02, 2.00, 0.97, 0.03, 0.00, 1.56, 0.75, 0.56, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
103, 0, 3.403, 0.98, 1, 1.33, 2.38, 0.00, 2.94, 0.00, 0.00, 0.00, 0.00, 1.70, 0.46, 0.05, 0.00, 1.30, 0.29, 0.33, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
104, 0, 3.437, 0.98, 1, 1.15, 2.33, 0.00, 2.98, 0.00, 0.92, 0.00, 0.00, 1.66, 0.32, 0.18, 0.00, 1.31, 0.41, 0.37, 0.06, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
105, 0, 3.470, 0.98, 1, 0.96, 1.77, 0.00, 3.07, 0.00, 0.05, 0.00, 0.32, 2.02, 0.84, 0.00, 0.00, 1.21, 0.63, 0.59, 0.00, 0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
